IAUNAME,SOURCEID,VARID,FIELDID,CUEVENTID,RA2000,DEC2000,CEPHTYPE,CEPHSUBTYPE,CEPHMODE,PERIOD,YNEPOCHS,YMEANMAG,YMAGERR,YAMPL,YAMPLERR,JNEPOCHS,JMEANMAG,JMAGERR,JAMPL,JAMPLERR,KSNEPOCHS,KSMEANMAG,KSMAGERR,KSAMPL,KSAMPLERR,NOTES,ORIGVSAREL,ORIGVSASOURCEID,CATALOGUE,EXTERNALID
VMC J003608.43-734138.37,558345780373.0,10943.0,SMC_3_3,871.0,9.03375,-73.693972,DCEP,NONE,FO,0.448976993560791,13.0,15.656000137329102,0.007000000216066837,0.029999999329447746,0.009999999776482582,13.0,15.217000007629395,0.0020000000949949026,0.009999999776482582,0.009999999776482582,34.0,14.515999794006348,0.0020000000949949026,0.009999999776482582,0.004000000189989805,"1,2",VMCv20140903,558395608353.0,OGLE-IV,OGLE-SMC-CEP-0231
VMC J003611.19-734502.24,558345781927.0,8428.0,SMC_3_3,871.0,9.046583,-73.750611,DCEP,NONE,F,1.3724950551986694,7.0,16.68600082397461,0.007000000216066837,0.5199999809265137,0.07000000029802322,7.0,16.44300079345703,0.00800000037997961,0.4000000059604645,0.009999999776482582,18.0,16.238000869750977,0.00800000037997961,0.32100000977516174,0.02199999988079071,NONE,VMCv20140903,558395610199.0,OGLE-IV,OGLE-SMC-CEP-0233
VMC J003603.47-735558.84,558345782391.0,8426.0,SMC_3_3,871.0,9.014417,-73.933,DCEP,NONE,F,16.294288635253906,7.0,13.54699993133545,0.0010000000474974513,0.44999998807907104,0.0,7.0,13.222999572753906,0.0010000000474974513,0.46000000834465027,0.0,18.0,12.77400016784668,0.0020000000949949026,0.35100001096725464,0.0020000000949949026,NONE,VMCv20140903,558395610458.0,OGLE-IV,OGLE-SMC-CEP-0230
VMC J003610.28-735640.67,558345784495.0,8427.0,SMC_3_3,871.0,9.042792,-73.944611,DCEP,NONE,F,1.029458999633789,7.0,17.531999588012695,0.014000000432133675,0.23999999463558197,0.019999999552965164,7.0,17.229000091552734,0.009999999776482582,0.28999999165534973,0.019999999552965164,18.0,16.97800064086914,0.010999999940395355,0.1899999976158142,0.023000000044703484,NONE,VMCv20140903,558395613001.0,OGLE-IV,OGLE-SMC-CEP-0232
VMC J003618.12-734624.91,558345784971.0,8430.0,SMC_3_3,871.0,9.075458,-73.773583,DCEP,NONE,F,9.450922012329102,7.0,13.91100025177002,0.0020000000949949026,0.46000000834465027,0.0,7.0,13.61400032043457,0.0020000000949949026,0.3199999928474426,0.009999999776482582,18.0,13.255000114440918,0.0020000000949949026,0.19599999487400055,0.004000000189989805,NONE,VMCv20140903,558395613388.0,OGLE-IV,OGLE-SMC-CEP-0235
VMC J003613.75-735906.95,558345786698.0,8429.0,SMC_3_3,871.0,9.057292,-73.985278,DCEP,NONE,F,3.277801036834717,7.0,15.79800033569336,0.008999999612569809,0.3199999928474426,0.05000000074505806,7.0,15.479999542236328,0.03200000151991844,0.4699999988079071,0.05999999865889549,18.0,15.128999710083008,0.004000000189989805,0.28999999165534973,0.00800000037997961,NONE,VMCv20140903,558395614870.0,OGLE-IV,OGLE-SMC-CEP-0234
VMC J003626.84-734336.59,558345787064.0,8431.0,SMC_3_3,871.0,9.111792,-73.726833,DCEP,NONE,F,1.222311019897461,7.0,16.94099998474121,0.039000000804662704,0.1899999976158142,0.05999999865889549,7.0,16.80699920654297,0.008999999612569809,0.2199999988079071,0.009999999776482582,18.0,16.523000717163086,0.009999999776482582,0.17000000178813934,0.014999999664723873,NONE,VMCv20140903,558395615518.0,OGLE-IV,OGLE-SMC-CEP-0236
VMC J003632.33-740431.00,558345794097.0,8435.0,SMC_3_3,871.0,9.134708,-74.075278,DCEP,NONE,F,1.4000120162963867,7.0,16.851999282836914,0.007000000216066837,0.5600000023841858,0.009999999776482582,7.0,16.625999450683594,0.006000000052154064,0.4699999988079071,0.009999999776482582,18.0,16.364999771118164,0.008999999612569809,0.26499998569488525,0.017000000923871994,NONE,VMCv20140903,558395622775.0,OGLE-IV,OGLE-SMC-CEP-0240
VMC J003640.94-740253.32,558345797534.0,8436.0,SMC_3_3,871.0,9.170583,-74.048167,DCEP,NONE,FO/SO,0.7709879875183105,7.0,16.878000259399414,0.006000000052154064,0.23999999463558197,0.009999999776482582,7.0,16.61199951171875,0.014000000432133675,0.23000000417232513,0.019999999552965164,18.0,16.481000900268555,0.008999999612569809,0.07000000029802322,0.014000000432133675,NONE,VMCv20140903,558395625955.0,OGLE-IV,OGLE-SMC-CEP-0241
VMC J003646.51-740107.85,558345798291.0,8438.0,SMC_3_3,871.0,9.193792,-74.018861,DCEP,NONE,FO,0.9659690260887146,7.0,16.893999099731445,0.07400000095367432,0.23000000417232513,0.09000000357627869,7.0,16.694000244140625,0.032999999821186066,0.1899999976158142,0.05999999865889549,18.0,16.479000091552734,0.008999999612569809,0.13199999928474426,0.01899999938905239,NONE,VMCv20140903,558395626773.0,OGLE-IV,OGLE-SMC-CEP-0243
VMC J003655.69-735628.04,558345800737.0,8441.0,SMC_3_3,871.0,9.232083,-73.941111,DCEP,NONE,F,14.380731582641602,7.0,13.684000015258789,0.0020000000949949026,0.4099999964237213,0.0,7.0,13.39799976348877,0.004000000189989805,0.3199999928474426,0.009999999776482582,18.0,12.965999603271484,0.0020000000949949026,0.2980000078678131,0.0020000000949949026,NONE,VMCv20140903,558395629304.0,OGLE-IV,OGLE-SMC-CEP-0246
VMC J003720.10-733933.41,558345805589.0,11051.0,SMC_3_3,871.0,9.33375,-73.659278,DCEP,NONE,F/FO,1.4312280416488647,13.0,16.94499969482422,0.008999999612569809,0.03999999910593033,0.009999999776482582,13.0,16.643999099731445,0.007000000216066837,0.07999999821186066,0.009999999776482582,34.0,16.385000228881836,0.008999999612569809,0.02500000037252903,0.008999999612569809,"2,4",VMCv20140903,558395634111.0,OGLE-IV,OGLE-SMC-CEP-0253
VMC J003701.01-741454.31,558345806806.0,8444.0,SMC_3_3,871.0,9.25425,-74.248444,DCEP,NONE,F,1.0219709873199463,7.0,17.48699951171875,0.008999999612569809,0.3400000035762787,0.03999999910593033,7.0,17.190000534057617,0.012000000104308128,0.23999999463558197,0.019999999552965164,18.0,16.940000534057617,0.01600000075995922,0.19699999690055847,0.023000000044703484,NONE,VMCv20140903,558395635669.0,OGLE-IV,OGLE-SMC-CEP-0249
VMC J003732.97-734346.78,558345810859.0,8453.0,SMC_3_3,871.0,9.387375,-73.729667,DCEP,NONE,FO,1.0575350522994995,7.0,16.64299964904785,0.00800000037997961,0.36000001430511475,0.03999999910593033,7.0,16.433000564575195,0.006000000052154064,0.18000000715255737,0.009999999776482582,18.0,16.211000442504883,0.007000000216066837,0.11299999803304672,0.012000000104308128,NONE,VMCv20140903,558395642272.0,OGLE-IV,OGLE-SMC-CEP-0259
VMC J003726.48-735608.25,558345811161.0,8448.0,SMC_3_3,871.0,9.360333,-73.935611,DCEP,NONE,F,1.0500439405441284,7.0,17.1299991607666,0.01600000075995922,0.25999999046325684,0.019999999552965164,7.0,16.804000854492188,0.013000000268220901,0.12999999523162842,0.009999999776482582,18.0,16.56999969482422,0.00800000037997961,0.1080000028014183,0.01600000075995922,NONE,VMCv20140903,558395640808.0,OGLE-IV,OGLE-SMC-CEP-0254
VMC J003731.09-734554.91,558345811762.0,8450.0,SMC_3_3,871.0,9.379542,-73.76525,DCEP,NONE,F,1.4145879745483398,7.0,16.833999633789062,0.00800000037997961,0.28999999165534973,0.019999999552965164,7.0,16.60300064086914,0.009999999776482582,0.18000000715255737,0.019999999552965164,18.0,16.273000717163086,0.00800000037997961,0.18799999356269836,0.019999999552965164,NONE,VMCv20140903,558395640904.0,OGLE-IV,OGLE-SMC-CEP-0256
VMC J003734.96-734610.23,558345811884.0,10944.0,SMC_3_3,871.0,9.394042,-73.769472,DCEP,NONE,FO,1.2980760335922241,7.0,18.104999542236328,0.02199999988079071,0.029999999329447746,0.03999999910593033,7.0,17.80500030517578,0.014000000432133675,0.019999999552965164,0.029999999329447746,18.0,17.39299964904785,0.014000000432133675,0.04100000113248825,0.02800000086426735,"1,2",VMCv20140903,558395642750.0,OGLE-IV,OGLE-SMC-CEP-0261
VMC J003718.89-740849.99,558345812651.0,8447.0,SMC_3_3,871.0,9.328708,-74.147222,DCEP,NONE,F,1.4703459739685059,7.0,17.183000564575195,0.013000000268220901,0.4699999988079071,0.03999999910593033,7.0,16.952999114990234,0.009999999776482582,0.3499999940395355,0.009999999776482582,18.0,16.665000915527344,0.010999999940395355,0.27000001072883606,0.027000000700354576,NONE,VMCv20140903,558395641765.0,OGLE-IV,OGLE-SMC-CEP-0252
VMC J003728.97-735800.15,558345812730.0,8449.0,SMC_3_3,871.0,9.370708,-73.966722,DCEP,NONE,F,5.794495105743408,7.0,14.812000274658203,0.004999999888241291,0.5,0.029999999329447746,7.0,14.574999809265137,0.003000000026077032,0.2800000011920929,0.0,18.0,14.180999755859375,0.003000000026077032,0.2409999966621399,0.004000000189989805,NONE,VMCv20140903,558395642227.0,OGLE-IV,OGLE-SMC-CEP-0255
VMC J003740.75-741223.83,558345820123.0,8458.0,SMC_3_3,871.0,9.419792,-74.206611,DCEP,NONE,F,1.6622270345687866,7.0,16.847000122070312,0.013000000268220901,0.23999999463558197,0.019999999552965164,7.0,16.60099983215332,0.006000000052154064,0.23999999463558197,0.019999999552965164,18.0,16.27199935913086,0.00800000037997961,0.15800000727176666,0.019999999552965164,NONE,VMCv20140903,558395650051.0,OGLE-IV,OGLE-SMC-CEP-0265
VMC J003737.11-742616.76,558345821985.0,8457.0,SMC_3_3,871.0,9.404708,-74.437972,DCEP,NONE,FO,0.9253039956092834,7.0,16.941999435424805,0.008999999612569809,0.2800000011920929,0.009999999776482582,7.0,16.770999908447266,0.010999999940395355,0.25,0.009999999776482582,18.0,16.535999298095703,0.010999999940395355,0.16099999845027924,0.01899999938905239,NONE,VMCv20140903,558395651945.0,OGLE-IV,OGLE-SMC-CEP-0264
VMC J003744.42-741448.73,558345822077.0,8461.0,SMC_3_3,871.0,9.435083,-74.246861,DCEP,NONE,F,2.660141944885254,7.0,16.049999237060547,0.004999999888241291,0.4699999988079071,0.07000000029802322,7.0,15.815999984741211,0.007000000216066837,0.38999998569488525,0.03999999910593033,18.0,15.470999717712402,0.007000000216066837,0.2290000021457672,0.029999999329447746,NONE,VMCv20140903,558395651810.0,OGLE-IV,OGLE-SMC-CEP-0270
VMC J003735.60-743443.67,558345823444.0,8456.0,SMC_3_3,871.0,9.398375,-74.578778,DCEP,NONE,F,1.7406740188598633,7.0,16.503000259399414,0.01600000075995922,0.8199999928474426,0.019999999552965164,7.0,16.267000198364258,0.004999999888241291,0.30000001192092896,0.019999999552965164,18.0,16.017000198364258,0.00800000037997961,0.24699999392032623,0.032999999821186066,NONE,VMCv20140903,558395653318.0,OGLE-IV,OGLE-SMC-CEP-0263
VMC J003757.50-740251.17,558345824045.0,8462.0,SMC_3_3,871.0,9.489583,-74.047556,DCEP,NONE,F,3.676474094390869,7.0,15.314000129699707,0.006000000052154064,0.47999998927116394,0.009999999776482582,7.0,14.989999771118164,0.01899999938905239,0.28999999165534973,0.019999999552965164,18.0,14.791000366210938,0.004999999888241291,0.30000001192092896,0.007000000216066837,NONE,VMCv20140903,558395654301.0,OGLE-IV,OGLE-SMC-CEP-0271
VMC J003815.97-735841.26,558345834338.0,8470.0,SMC_3_3,871.0,9.566458,-73.978111,DCEP,NONE,F,1.1785579919815063,7.0,16.95199966430664,0.017999999225139618,0.4300000071525574,0.07999999821186066,6.0,16.645999908447266,0.02199999988079071,0.3400000035762787,0.05999999865889549,17.0,16.333999633789062,0.017999999225139618,0.25200000405311584,0.019999999552965164,NONE,VMCv20140903,558395664556.0,OGLE-IV,OGLE-SMC-CEP-0279
VMC J003857.09-734847.72,558345843314.0,8488.0,SMC_3_3,871.0,9.737875,-73.81325,DCEP,NONE,F,2.1131980419158936,7.0,16.368999481201172,0.017000000923871994,0.27000001072883606,0.05000000074505806,7.0,16.051000595092773,0.004000000189989805,0.3499999940395355,0.0,18.0,15.727999687194824,0.00800000037997961,0.23899999260902405,0.012000000104308128,NONE,VMCv20140903,558395673676.0,OGLE-IV,OGLE-SMC-CEP-0297
VMC J003851.48-740053.52,558345843942.0,8485.0,SMC_3_3,871.0,9.714458,-74.014861,DCEP,NONE,FO,4.129570007324219,7.0,14.79800033569336,0.0020000000949949026,0.05999999865889549,0.009999999776482582,7.0,14.541000366210938,0.0020000000949949026,0.03999999910593033,0.0,18.0,14.232999801635742,0.0020000000949949026,0.029999999329447746,0.003000000026077032,NONE,VMCv20140903,558395673985.0,OGLE-IV,OGLE-SMC-CEP-0294
VMC J003858.48-734831.91,558345844143.0,8490.0,SMC_3_3,871.0,9.743667,-73.808861,DCEP,NONE,F,2.1311490535736084,7.0,16.332000732421875,0.004999999888241291,0.6100000143051147,0.05000000074505806,7.0,16.09600067138672,0.004999999888241291,0.4399999976158142,0.019999999552965164,18.0,15.843000411987305,0.007000000216066837,0.32199999690055847,0.013000000268220901,NONE,VMCv20140903,558395674089.0,OGLE-IV,OGLE-SMC-CEP-0299
VMC J003838.01-742729.63,558345844732.0,8482.0,SMC_3_3,871.0,9.658458,-74.458222,DCEP,NONE,F,1.5438679456710815,7.0,16.30900001525879,0.004000000189989805,0.3799999952316284,0.009999999776482582,7.0,16.093000411987305,0.006000000052154064,0.23999999463558197,0.019999999552965164,18.0,15.765000343322754,0.004999999888241291,0.22200000286102295,0.00800000037997961,NONE,VMCv20140903,558395674849.0,OGLE-IV,OGLE-SMC-CEP-0291
VMC J003921.08-734647.55,558345852922.0,8501.0,SMC_3_3,871.0,9.837875,-73.779861,DCEP,NONE,F,1.3689249753952026,7.0,17.027000427246094,0.004999999888241291,0.4099999964237213,0.009999999776482582,7.0,16.79400062561035,0.00800000037997961,0.28999999165534973,0.019999999552965164,18.0,16.461000442504883,0.008999999612569809,0.18700000643730164,0.028999999165534973,NONE,VMCv20140903,558395682873.0,OGLE-IV,OGLE-SMC-CEP-0311
VMC J003915.35-740112.39,558345853633.0,8497.0,SMC_3_3,871.0,9.814,-74.020111,DCEP,NONE,FO,0.9734740257263184,7.0,16.756000518798828,0.04699999839067459,0.28999999165534973,0.07999999821186066,7.0,16.576000213623047,0.008999999612569809,0.23999999463558197,0.019999999552965164,18.0,16.33799934387207,0.008999999612569809,0.12999999523162842,0.017999999225139618,NONE,VMCv20140903,558395683994.0,OGLE-IV,OGLE-SMC-CEP-0307
VMC J003930.32-734441.67,558345855764.0,8505.0,SMC_3_3,871.0,9.876333,-73.744917,DCEP,NONE,FO,0.8882110118865967,7.0,16.957000732421875,0.007000000216066837,0.23000000417232513,0.029999999329447746,7.0,16.687999725341797,0.028999999165534973,0.23999999463558197,0.019999999552965164,18.0,16.516000747680664,0.012000000104308128,0.13199999928474426,0.02500000037252903,NONE,VMCv20140903,558395685904.0,OGLE-IV,OGLE-SMC-CEP-0315
VMC J003933.03-734258.07,558345856520.0,8508.0,SMC_3_3,871.0,9.887583,-73.716111,DCEP,NONE,FO,1.254065990447998,7.0,16.527000427246094,0.004000000189989805,0.10999999940395355,0.009999999776482582,7.0,16.27199935913086,0.004999999888241291,0.09000000357627869,0.009999999776482582,18.0,15.961999893188477,0.006000000052154064,0.06400000303983688,0.010999999940395355,NONE,VMCv20140903,558395686798.0,OGLE-IV,OGLE-SMC-CEP-0318
VMC J003933.82-734454.34,558345857774.0,8510.0,SMC_3_3,871.0,9.890917,-73.748417,DCEP,NONE,F,17.94268035888672,7.0,13.218999862670898,0.0010000000474974513,0.14000000059604645,0.0,7.0,12.92300033569336,0.0020000000949949026,0.15000000596046448,0.0,18.0,12.543000221252441,0.003000000026077032,0.11699999868869781,0.008999999612569809,NONE,VMCv20140903,558395689179.0,OGLE-IV,OGLE-SMC-CEP-0320
VMC J003931.87-742256.87,558345864336.0,8507.0,SMC_3_3,871.0,9.882833,-74.382472,DCEP,NONE,FO,0.6823639869689941,7.0,17.472999572753906,0.01899999938905239,0.25999999046325684,0.03999999910593033,7.0,17.273000717163086,0.009999999776482582,0.23000000417232513,0.019999999552965164,18.0,17.038999557495117,0.012000000104308128,0.1899999976158142,0.026000000536441803,NONE,VMCv20140903,558395694289.0,OGLE-IV,OGLE-SMC-CEP-0317
VMC J003948.31-735455.45,558345865107.0,8521.0,SMC_3_3,871.0,9.95125,-73.915389,DCEP,NONE,F,1.480515956878662,7.0,16.74799919128418,0.009999999776482582,0.5400000214576721,0.029999999329447746,7.0,16.472999572753906,0.00800000037997961,0.5199999809265137,0.009999999776482582,18.0,16.20199966430664,0.007000000216066837,0.30000001192092896,0.013000000268220901,NONE,VMCv20140903,558395694954.0,OGLE-IV,OGLE-SMC-CEP-0332
VMC J003942.61-742756.88,558345869406.0,8516.0,SMC_3_3,871.0,9.927583,-74.465778,DCEP,NONE,F,1.3253339529037476,7.0,17.201000213623047,0.012000000104308128,0.6499999761581421,0.019999999552965164,7.0,16.902999877929688,0.012000000104308128,0.4699999988079071,0.019999999552965164,18.0,16.725000381469727,0.010999999940395355,0.3100000023841858,0.020999999716877937,NONE,VMCv20140903,558395699183.0,OGLE-IV,OGLE-SMC-CEP-0327
VMC J003959.99-735536.58,558345870070.0,10996.0,SMC_3_3,871.0,10.0,-73.926833,DCEP,NONE,F,5.97346305847168,7.0,15.430999755859375,0.003000000026077032,0.27000001072883606,0.009999999776482582,7.0,15.152999877929688,0.003000000026077032,0.20999999344348907,0.009999999776482582,18.0,14.762999534606934,0.00800000037997961,0.16500000655651093,0.010999999940395355,10,VMCv20140903,558395699607.0,OGLE-IV,OGLE-SMC-CEP-0338
VMC J004014.17-740637.85,558345878024.0,10922.0,SMC_3_3,871.0,10.059583,-74.110583,DCEP,NONE,F,1.3673820495605469,7.0,16.40999984741211,0.004000000189989805,0.14000000059604645,0.009999999776482582,7.0,15.989999771118164,0.004999999888241291,0.09000000357627869,0.009999999776482582,18.0,15.366000175476074,0.004000000189989805,0.04100000113248825,0.00800000037997961,1,VMCv20140903,558395707415.0,OGLE-IV,OGLE-SMC-CEP-0347
VMC J004024.56-735243.71,558345879578.0,8538.0,SMC_3_3,871.0,10.102333,-73.878806,DCEP,NONE,F,3.0685698986053467,7.0,15.763999938964844,0.003000000026077032,0.550000011920929,0.009999999776482582,7.0,15.553000450134277,0.006000000052154064,0.2800000011920929,0.029999999329447746,18.0,15.187000274658203,0.004000000189989805,0.27000001072883606,0.007000000216066837,NONE,VMCv20140903,558395708775.0,OGLE-IV,OGLE-SMC-CEP-0352
VMC J004009.34-742115.41,558345880164.0,8531.0,SMC_3_3,871.0,10.038917,-74.354278,DCEP,NONE,F,1.3834550380706787,7.0,17.058000564575195,0.01600000075995922,0.27000001072883606,0.029999999329447746,7.0,16.625999450683594,0.008999999612569809,0.11999999731779099,0.019999999552965164,18.0,16.31399917602539,0.008999999612569809,0.17900000512599945,0.01600000075995922,NONE,VMCv20140903,558395709434.0,OGLE-IV,OGLE-SMC-CEP-0344
VMC J004035.66-734341.61,558345882121.0,8551.0,SMC_3_3,871.0,10.148583,-73.72825,DCEP,NONE,FO,1.248890995979309,7.0,16.17799949645996,0.00800000037997961,0.18000000715255737,0.019999999552965164,7.0,16.04800033569336,0.004999999888241291,0.1599999964237213,0.009999999776482582,18.0,15.847000122070312,0.006000000052154064,0.11699999868869781,0.010999999940395355,NONE,VMCv20140903,558395711470.0,OGLE-IV,OGLE-SMC-CEP-0365
VMC J004040.98-735642.72,558345886765.0,8555.0,SMC_3_3,871.0,10.17075,-73.945194,DCEP,NONE,F,3.809412956237793,7.0,15.354999542236328,0.004999999888241291,0.550000011920929,0.009999999776482582,7.0,15.130999565124512,0.003000000026077032,0.3100000023841858,0.009999999776482582,18.0,14.8149995803833,0.003000000026077032,0.23600000143051147,0.008999999612569809,NONE,VMCv20140903,558395715941.0,OGLE-IV,OGLE-SMC-CEP-0370
VMC J004046.06-734301.60,558345886772.0,8558.0,SMC_3_3,871.0,10.191917,-73.717111,DCEP,NONE,F,28.443117141723633,7.0,12.800999641418457,0.0020000000949949026,0.4399999976158142,0.0,7.0,12.520999908447266,0.0010000000474974513,0.5299999713897705,0.0,18.0,12.045000076293945,0.003000000026077032,0.4090000092983246,0.006000000052154064,NONE,VMCv20140903,558395716173.0,OGLE-IV,OGLE-SMC-CEP-0374
VMC J004046.76-735749.25,558345889653.0,8560.0,SMC_3_3,871.0,10.194792,-73.963667,DCEP,NONE,FO,3.2701539993286133,7.0,14.8149995803833,0.004999999888241291,0.1899999976158142,0.029999999329447746,7.0,14.552000045776367,0.00800000037997961,0.11999999731779099,0.009999999776482582,18.0,14.288999557495117,0.003000000026077032,0.04500000178813934,0.006000000052154064,NONE,VMCv20140903,558395718561.0,OGLE-IV,OGLE-SMC-CEP-0376
VMC J004251.83-735141.18,558345940019.0,8663.0,SMC_3_3,871.0,10.715958,-73.861444,DCEP,NONE,F,2.6383039951324463,7.0,15.970999717712402,0.007000000216066837,0.5799999833106995,0.05000000074505806,7.0,15.638999938964844,0.004999999888241291,0.3700000047683716,0.009999999776482582,18.0,15.394000053405762,0.004999999888241291,0.3100000023841858,0.012000000104308128,NONE,VMCv20140903,558395766819.0,OGLE-IV,OGLE-SMC-CEP-0485
VMC J004242.66-743150.61,558345941605.0,8653.0,SMC_3_3,871.0,10.67775,-74.530722,DCEP,NONE,F,1.1138110160827637,7.0,17.441999435424805,0.035999998450279236,0.30000001192092896,0.07000000029802322,7.0,17.191999435424805,0.010999999940395355,0.3700000047683716,0.029999999329447746,18.0,16.9060001373291,0.014999999664723873,0.2800000011920929,0.02800000086426735,NONE,VMCv20140903,558395768504.0,OGLE-IV,OGLE-SMC-CEP-0475
VMC J004321.83-740259.04,558345954030.0,8700.0,SMC_3_3,871.0,10.840958,-74.04975,DCEP,NONE,F,1.7262959480285645,7.0,16.843000411987305,0.006000000052154064,0.4300000071525574,0.009999999776482582,7.0,16.57200050354004,0.009999999776482582,0.2800000011920929,0.029999999329447746,18.0,16.229999542236328,0.007000000216066837,0.24400000274181366,0.014999999664723873,NONE,VMCv20140903,558395780662.0,OGLE-IV,OGLE-SMC-CEP-0527
VMC J004325.70-742738.68,558345958570.0,8705.0,SMC_3_3,871.0,10.857083,-74.46075,DCEP,NONE,F,1.661756992340088,7.0,16.976999282836914,0.017000000923871994,0.46000000834465027,0.07000000029802322,7.0,16.708999633789062,0.004999999888241291,0.4399999976158142,0.009999999776482582,18.0,16.434999465942383,0.008999999612569809,0.30399999022483826,0.020999999716877937,NONE,VMCv20140903,558395784804.0,OGLE-IV,OGLE-SMC-CEP-0532
VMC J004328.00-743323.13,558345960260.0,8710.0,SMC_3_3,871.0,10.866625,-74.556444,DCEP,NONE,F,1.2555229663848877,7.0,17.211999893188477,0.014999999664723873,0.3199999928474426,0.05999999865889549,7.0,16.916000366210938,0.010999999940395355,0.3100000023841858,0.029999999329447746,18.0,16.655000686645508,0.00800000037997961,0.25,0.024000000208616257,NONE,VMCv20140903,558395786428.0,OGLE-IV,OGLE-SMC-CEP-0537
VMC J004400.19-735930.49,558345969858.0,8761.0,SMC_3_3,871.0,11.000792,-73.991806,DCEP,NONE,F,1.4496309757232666,7.0,16.89900016784668,0.006000000052154064,0.5099999904632568,0.09000000357627869,7.0,16.643999099731445,0.014999999664723873,0.3100000023841858,0.009999999776482582,18.0,16.32200050354004,0.008999999612569809,0.24799999594688416,0.017000000923871994,NONE,VMCv20140903,558395795776.0,OGLE-IV,OGLE-SMC-CEP-0589
VMC J004403.77-741009.37,558345972557.0,8773.0,SMC_3_3,871.0,11.015708,-74.169278,DCEP,NONE,FO,0.7230160236358643,7.0,17.474000930786133,0.010999999940395355,0.23000000417232513,0.029999999329447746,7.0,17.239999771118164,0.009999999776482582,0.1599999964237213,0.019999999552965164,18.0,16.950000762939453,0.013000000268220901,0.08799999952316284,0.019999999552965164,NONE,VMCv20140903,558395798127.0,OGLE-IV,OGLE-SMC-CEP-0601
VMC J004417.06-735652.60,558345976855.0,8794.0,SMC_3_3,871.0,11.071042,-73.947944,DCEP,NONE,FO,1.2057329416275024,7.0,16.368000030517578,0.008999999612569809,0.25999999046325684,0.019999999552965164,7.0,16.180999755859375,0.004999999888241291,0.15000000596046448,0.019999999552965164,18.0,15.920000076293945,0.007000000216066837,0.12099999934434891,0.012000000104308128,NONE,VMCv20140903,558395802139.0,OGLE-IV,OGLE-SMC-CEP-0623
VMC J004411.99-742146.75,558345977128.0,8788.0,SMC_3_3,871.0,11.049958,-74.362972,DCEP,NONE,F,1.6176539659500122,7.0,16.648000717163086,0.008999999612569809,0.5400000214576721,0.05000000074505806,7.0,16.298999786376953,0.004999999888241291,0.49000000953674316,0.009999999776482582,18.0,16.066999435424805,0.009999999776482582,0.296999990940094,0.017000000923871994,NONE,VMCv20140903,558395802584.0,OGLE-IV,OGLE-SMC-CEP-0616
VMC J004420.92-734524.32,558345977399.0,8802.0,SMC_3_3,871.0,11.087167,-73.756778,DCEP,NONE,FO,2.346708059310913,7.0,15.522000312805176,0.003000000026077032,0.2199999988079071,0.009999999776482582,7.0,15.288999557495117,0.003000000026077032,0.15000000596046448,0.009999999776482582,18.0,14.982000350952148,0.003000000026077032,0.09099999815225601,0.004999999888241291,NONE,VMCv20140903,558395802682.0,OGLE-IV,OGLE-SMC-CEP-0631
VMC J004420.65-735059.64,558345977708.0,8800.0,SMC_3_3,871.0,11.086042,-73.849917,DCEP,NONE,FO,0.6705440282821655,7.0,17.63800048828125,0.009999999776482582,0.11999999731779099,0.03999999910593033,7.0,17.384000778198242,0.009999999776482582,0.10999999940395355,0.019999999552965164,18.0,17.07200050354004,0.014000000432133675,0.09099999815225601,0.019999999552965164,NONE,VMCv20140903,558395802944.0,OGLE-IV,OGLE-SMC-CEP-0629
VMC J004426.27-740236.22,558345981480.0,8813.0,SMC_3_3,871.0,11.109458,-74.043389,DCEP,NONE,F,1.1327199935913086,7.0,17.281999588012695,0.014999999664723873,0.8600000143051147,0.1599999964237213,7.0,17.020999908447266,0.009999999776482582,0.3199999928474426,0.05999999865889549,18.0,16.742000579833984,0.009999999776482582,0.1979999989271164,0.026000000536441803,NONE,VMCv20140903,558395806946.0,OGLE-IV,OGLE-SMC-CEP-0643
VMC J004430.70-735405.71,558345982508.0,8828.0,SMC_3_3,871.0,11.127958,-73.901611,DCEP,NONE,F,1.7986910343170166,7.0,16.30900001525879,0.004999999888241291,0.27000001072883606,0.019999999552965164,7.0,16.003000259399414,0.004000000189989805,0.20000000298023224,0.009999999776482582,18.0,15.581000328063965,0.004000000189989805,0.15199999511241913,0.009999999776482582,NONE,VMCv20140903,558395807477.0,OGLE-IV,OGLE-SMC-CEP-0659
